,App,0,1,2,3,4,5,综合得分
40,quark,-0.6360026276633491,1.3752894099960895,0.36569350237857057,-0.13888991654111257,-0.7793064391418113,0.9332528563682115,0.18049255827730235
41,quark,-0.46811664866525465,-0.01793746370644177,0.335726409540354,0.21499750063068013,-0.5066613106545499,0.999719093692513,0.17219861455426858
42,quark,-0.07457560969164663,1.162567477262281,-0.04192472942164912,1.0356037105938365,-0.3621109038035725,0.8055674400167753,0.4087710433015429
43,quark,0.12688697792831277,0.318686095881307,-0.23095831683002796,-0.05155309912232912,-0.4676694394297593,0.13909731582466192,0.04361015894273815
44,quark,0.37816188346863644,1.5599252779605322,-0.3181751642090455,2.0025293542346483,-0.3664322898341276,-0.04908912250991858,0.39322982468402357
45,quark,-0.16976081725175737,0.9997756594699434,-0.463587607551051,2.00549693824365,-0.7338039089481522,0.3474854479176784,0.2462970951469102
46,quark,-0.578704832188721,0.8893475092806642,-0.2646169085259489,0.5419765489358411,-0.02989534265174765,1.1111600891934936,0.280948926908129
47,quark,0.7138780197261743,0.2583096645070242,-0.20581395155280777,0.6405266325638725,-0.3950702989634461,0.09330942742769575,0.28165229204720577
48,quark,-0.5422304787209384,0.81564486930972,-0.2844952576026447,1.9080613925774765,-0.05955410202695619,0.7532799180802635,0.30783891571366606
49,quark,-0.2563501875483526,-0.31248769137819404,-0.34399040063659736,0.7219370516792154,-0.4312120692876023,0.14105156382020073,-0.06446287739501962
50,quark,-0.28692969754678177,0.5617787024256162,-0.2213497494326446,1.401452866355766,-0.6073570033853963,0.05863450421272282,0.051650303972109374
51,quark,-0.1998447155832254,-0.3142001571206582,-0.1492681510635815,0.6014386873093738,-0.35156037369291854,0.6159320769003005,0.11291555931084436
52,quark,-0.22431940157742766,-0.9670411411432904,0.08747317552317325,0.36262611016734575,-0.43225788286324984,1.0074638256064488,0.1531400527376098
53,quark,-0.35655069342066925,-1.2289849082538442,-0.1285240486816847,0.6407332221343668,0.3106538950307657,0.8704183313839386,0.11902089144596924
54,quark,-1.000152999273253,0.11393295093482207,-0.6319010729996273,1.218921902760689,0.3846403505812284,0.8580461538454839,0.06818421591477895
55,quark,-1.3014290046116221,-1.4005386694244737,-0.18742448792119823,0.8033785537141999,0.1993769209955364,1.2233924116492623,-0.07665276835803897
56,quark,-0.9314603358039713,-0.09516510747595289,-0.611990704981591,0.18071875238030036,0.7777832433713769,1.1349939206076693,0.08643262555228512
57,quark,-0.92919293748385,-0.4119312884440312,-0.36408560474464846,1.3294244668911621,-0.2918319228332758,0.9373287992547268,0.03822021824110585
58,quark,-1.4302658755131497,-0.4843541932088441,-0.2700254425147481,1.6899494574461957,-0.03273617132359391,0.6894669704490908,-0.12959941807234548
59,quark,1.3775391707558855,0.044737638033831954,-0.5945448616252247,0.7518468452127564,-0.1736086565981844,0.32573871395000836,0.5289129721373631
60,Google Chrome,1.400237387799724,0.22887508382320745,-0.19979436236731504,1.760329449574958,-0.32180518338236147,-0.15209323096725721,0.5329240861658451
61,Google Chrome,2.21629731596298,2.1726062894720686,-1.036746079296672,2.757021902173186,-0.28160679635669983,-0.6731103403541804,0.8372901109479736
62,Google Chrome,1.786509834530903,1.3538755320485045,-0.6161248953965944,1.7219934099426946,-0.3535464821995932,-0.35173890323717943,0.653647469428651
63,Google Chrome,1.4626825957365934,0.4926618671981563,-0.6403418523695962,1.08815863754889,-0.341300721058357,0.6257287305457025,0.7062457909964489
64,Google Chrome,1.2683077300653094,1.1189476050185112,-0.6616945605414389,2.1068801083978497,-0.4478952272805271,0.3639890875855149,0.7192605379633364
65,Google Chrome,1.5568044341624117,-0.215546773687558,-0.9237771591278913,0.9188214471725513,-0.8398949279880228,0.6344117944574957,0.5784553738977282
66,Google Chrome,1.2320556537975926,-0.48860990885146294,0.2281873341141816,0.40894227631351754,0.0479897172335602,0.8331056232213548,0.6526855174324505
67,Google Chrome,1.5611781004771133,1.0626646030497389,-0.4661778889211606,1.1952770159956698,-0.158175697382688,0.2546349867758708,0.7220709092690293
68,Google Chrome,1.5519008277955384,0.1723873959239083,-0.06955183523360985,1.2627005330726648,-0.09893789505312012,0.48472527553019296,0.7525562771545989
69,Google Chrome,1.5077059194528442,0.21101766834287383,0.4673785982825887,1.5360838655351134,0.212692101058425,0.08367509696217879,0.7262789422117725
70,Google Chrome,1.2991179182412218,0.04106586860238549,-0.22540893186405123,0.2258918843095015,-0.15548319378974965,0.814327392947124,0.6393151182882515
71,Google Chrome,1.543985002238244,0.025036002723255908,-0.30484685031364434,0.48922585144990954,-0.17327937163410695,0.4823583970482663,0.627394361858399
72,Google Chrome,1.4162663361342436,0.3248641705430602,-0.6125733675290558,-0.4452038395588691,-0.0392576710538636,-0.6082991923413498,0.16937231986113455
73,Google Chrome,0.6712629502051175,-0.10626046875712541,-0.7061212750414047,-0.6010294491776705,-0.8403463701492104,0.25216142001466746,0.06803024383054745
74,Google Chrome,0.2623655762667646,-0.7904213770193055,-1.3186011200475236,0.1358393090817096,-0.9840021039685213,1.198365356103952,0.1706039449075085
75,Google Chrome,0.4110053315485652,-0.45702774617506386,0.40360021783884453,1.0407779790185792,0.347482764251652,0.2447392546163739,0.3311845177073893
76,Google Chrome,-1.063202359351326,-1.3620186409183788,-0.3498995412717808,0.6788270136901065,-0.5343218277200423,2.0197093914896036,0.15139368962048197
77,Google Chrome,0.1122792091482188,-1.9149878006433843,0.10083270518717276,0.050877500742406205,-0.37063293652891743,-1.0187551629860847,-0.4879953961203042
78,Google Chrome,0.0948538166253443,-1.1318054815842855,-0.10363349839512931,0.9399703840422642,-0.3477234103131165,-1.2109842819935512,-0.40297969757367524
79,Google Chrome,0.052063140878249946,-0.281763792172068,-0.3549460737096402,2.1446022969111853,-0.430844691818674,-1.448252107384644,-0.3151677952141727
80,Google Chrome,0.06938213557555352,-0.31434184925099967,-0.31435718162552145,1.8411334667797024,-0.20551918580195214,-1.4114614089493742,-0.3081993840487323
81,Google Chrome,0.09786297866520062,-1.121447997398821,-0.13005061631473264,0.9603674712655862,-0.2516994521868429,-1.2242157990053983,-0.3969311543897147
82,Google Chrome,0.12518868004570258,-1.2024894578433312,-0.01956965874109168,0.40995553229632087,-0.04736946181156261,-1.1393680257777632,-0.39701480566342845
83,Google Chrome,0.14600356911401016,-1.2659788823836566,-0.010132702837758497,0.30503189043823836,-0.13043650867132384,-1.1207181502856975,-0.40836804366446056
84,Google Chrome,0.11480909354280114,-1.5330289841680569,0.024714631504122325,0.25300968025179504,-0.10135685085845844,-1.0904637917885143,-0.43421572143561654
85,Google Chrome,0.09516286937043679,-0.05417062179346173,-0.22227577756161798,1.4825989780067392,-0.05731006212462223,-1.3684761387516209,-0.2754149285762578
86,Google Chrome,0.027877775034476464,-0.9916440819036021,0.021840222671620828,0.8950036978518542,-0.24336180073885713,-1.1790169921765496,-0.3828189957474606
87,Google Chrome,0.09497160643675183,-0.4621201604785356,0.06604952615158992,0.47633994407821284,0.1064313862024888,-1.1661146642744578,-0.3125950410012694
88,Google Chrome,1.8878311988798095,-1.2584415057028382,-1.1611126596439014,-0.48150810326197696,-1.519819337292792,0.6984064666132503,0.37062830687939097
89,Google Chrome,1.4346102836006878,-0.8450113127620863,-0.5979597053721176,-0.37460589418159906,-0.8232805946914755,0.06454227243244455,0.20500689091852975
90,sf express,0.8700949611116606,-1.309189197301359,-0.23350401424648184,-0.8262391009436526,-0.6926799763851553,1.2801722121574775,0.3632235760335953
91,sf express,1.2222960164613998,0.07497728249349546,-1.361737866603699,-2.5962282117617823,-1.1672457352442145,0.5435415707936868,0.05006306700952119
92,sf express,1.8623269992854328,-0.32215788379999827,-1.2410731067736513,-1.3667863422525965,-0.9186336224727898,0.4702480225654395,0.34191729924521685
93,sf express,1.2521408503729272,-0.38837147915205444,-0.7793154882921035,-2.1845979828377162,-1.147542532705862,0.06733540607325886,-0.0343812662923968
94,sf express,1.5930863678020373,0.14565161714748426,-0.7028409059715786,-2.317580131366319,-0.944229913574194,-0.7843398026011164,-0.12829141552063997
95,sf express,0.04273446173411747,-0.5482112564006221,-0.319180167857749,-0.5723488618489992,-0.5022033910044127,-2.346410040729689,-0.899338421329828
96,sf express,-1.4477581188232427,-1.3542908937049165,0.4556207804816466,0.6419838302917502,-0.15532549815297408,-1.40485369836895,-0.9149283127765971
97,sf express,0.33780238791986267,-0.677914118897593,-0.34955030972505613,0.012469671209417811,-0.2804720449159376,-2.4898383122304475,-0.7901273683291127
98,sf express,-0.13571107035586086,-1.314574892963162,0.38259549279045607,0.493684046798902,-0.40142494208645796,-2.374606920119432,-0.8540506525802571
99,sf express,-1.772850911659121,-1.8919154358693355,-0.5827102397088438,0.2681570403944992,-0.8082436510457441,-0.23504442898043953,-0.9023215626316661
100,sf express,-0.5367516430723775,-1.3848916702556735,0.597072625101325,0.9444132209302223,0.21175320935224654,-2.2071643075414067,-0.8102839147683034
101,sf express,-0.5219674177287554,-0.8508857354202936,-0.7055552392854889,-0.6529826757248116,-1.0222369614304394,0.07228309682321293,-0.44694433667287564
102,sf express,-2.212445902153354,-1.9749960435813982,-0.5600053714934231,0.3682835432680404,-1.2460442570410686,0.48732582774798244,-0.8488932251800341
103,sf express,-0.9938038258775836,-1.3466108126002945,-0.5015906582413281,-0.4716527432475123,-0.9410697102994805,-0.21267882757471118,-0.6827244215603457
104,sf express,-1.5898314432060445,-0.2320832822341215,-1.147862297985478,-1.4624621016477442,-0.7102109680479503,0.7571374062579568,-0.5965021542421193
105,sf express,-1.94707604905722,-0.7674020775986897,0.6199677321207664,1.1244691094688517,-0.11433647299671616,0.09362609060970396,-0.4785139026280202
106,sf express,1.185692615302944,0.6274889221071129,-0.4731706447696189,-0.4078198741710334,-0.11410580470113435,-1.588456770439972,-0.16338269663386523
107,sf express,0.15491997531310833,-0.351706395232426,-0.47956003110365064,0.13555482442026154,-0.15527680647257996,-1.823838439127873,-0.5968414121421938
108,sf express,-0.17569352608646527,-1.345046128685104,-0.4419077999344203,0.017283091122924952,-0.23067698381953564,-0.39552638088774333,-0.37001024114205844
109,sf express,1.7524669509740456,-0.9446748572120819,1.2907284810121369,0.6379178864326096,0.37851634960971614,0.9768811987631966,0.9657631319758699
110,sf express,1.3241167972057857,-0.6353542162292515,-0.2825842958005836,0.4286908074866992,-0.22611024407736424,0.647345133610009,0.5372463431675216
111,sf express,0.8472962029451564,-1.1617773855509783,-1.4020632359548146,-2.074704688997396,-1.2429688221699233,1.3428987172992883,0.10228919003542028
112,sf express,0.5125507402993077,-0.4904233170228606,0.008633335099173732,-0.8632527471380763,0.38444181656180265,0.7051712959792653,0.27402106124428527
113,sf express,0.28487999907212386,-0.2694870396012571,-0.6167516524476714,-0.464937966397215,0.2854141774522087,0.8394038514685381,0.2391541624710958
114,sf express,-0.24312096158732793,-0.6848306308432123,-0.42953384060199945,-0.8031766075313246,0.17815321233463985,-0.23724639311830908,-0.32141218300618785
115,sf express,-1.7019207842921158,-0.4229349749330662,-0.9673109892245303,-0.619607474511176,0.22819159003284795,0.005335437804644733,-0.694513933357849
116,sf express,0.8412665230937326,-0.3672094011882133,-0.07379312142030947,0.3081950326146119,0.9149429997477644,-2.6426768485737306,-0.4887459728126382
117,sf express,-0.11232358199559468,-0.6453496207946423,-0.4461673846480024,-0.04703360108181669,1.3643338828135412,-1.9911563788392552,-0.6372543315166539
118,sf express,-0.32148605785458956,-0.5337712575519433,-0.21130608212468943,0.24971751535201459,1.4026358810913124,-2.0597324343283296,-0.6552945735602266
119,sf express,-1.0290840247664768,-1.8063721800250343,0.07118858957086188,0.7220056433019979,0.6616690000679798,-0.6814152222110728,-0.5634360907938516
120,biubiu,-0.9867435393718627,0.5922337654115297,-0.7994861466764478,-2.0639938727267126,2.9390733782143323,1.0835174775198713,0.07160290920671687
121,biubiu,-1.0834267836153544,-0.20158444070977322,0.21850092140312438,-0.04487441849546174,2.8860111627520526,-0.8941783656389335,-0.3499921585108438
122,biubiu,0.44281541872798413,0.41587914551883914,0.13609975497258522,-0.4231078319060863,2.9009827295868584,-1.2820583391314901,0.012397456139800643
123,biubiu,-2.240478231190391,-0.5331294190499886,-0.02595124537409202,-0.11971358864781297,2.709193726741582,0.9225303923760523,-0.22200950150826904
124,biubiu,0.1876244122160555,0.7340658113438858,0.6111558370376622,-0.8730691127748702,4.038407351182554,-0.2368999108596477,0.39127675168476966
125,biubiu,0.09900860385458034,0.30724792858802136,-1.151968618321894,-1.8254887574476633,2.174791516131635,0.5765716402792779,0.13979170662536386
126,biubiu,-0.1379207759679034,-0.011819261685801384,-0.031879379763493226,-0.146356224362569,2.876420364085121,0.13858482012775003,0.24116132515630845
127,biubiu,-1.4209059135971296,-0.11378652202101491,-0.08563536768294525,-0.1994330833499323,2.799322509790302,0.4725073857865433,-0.07498204223209634
128,biubiu,0.46564641943423457,-0.09513112069144992,-0.6765336277286242,-0.9452171121745641,0.5602255551397217,0.11033237893496402,0.056955372246301136
129,biubiu,0.026408546755531163,-0.8794294895928738,-0.5096159614221355,-0.31284094105925075,0.4849790031337728,-0.356688024577017,-0.22564156904532706
130,biubiu,-0.8718376659837801,-0.8963938953468469,-1.1717488287161744,-0.8604001496348921,-0.3607656422616317,1.7968815842862926,-0.03175574346236839
131,biubiu,0.2014324643673455,0.02435188778319954,-0.4365687030895804,-1.4336052204631338,0.8163586739126604,0.24531856884937545,0.026502906572535845
132,biubiu,-1.8571732294196188,-1.555527812587875,-1.23866751852009,-0.2310188312186318,-0.8249294780955584,2.7626902271066647,-0.0841254743848978
133,biubiu,-0.7869630258933878,-1.002930826888566,0.24806974815590965,0.643456629611714,1.0316169930910002,0.913311475156471,0.12460192413308052
134,biubiu,-0.1134207867195516,0.1466925840862996,-0.30853783864624207,-0.331172949645689,0.17338817457942232,1.0898035428350248,0.2689266330326957
135,biubiu,-1.0885038742460245,-1.0208690012703103,0.6555909076621141,0.4450317208615028,1.1189362870351913,0.6483596576770777,-0.024151881389677502
136,biubiu,0.4882109111821516,-0.5173467168192414,-0.2699831232329009,-0.7614796530456299,0.25903921044968187,-0.747703152399686,-0.21239469279596057
137,biubiu,1.2629555877051937,-0.08697254894431117,-1.2015903753522255,-1.4128914524654046,-0.5480213065826454,-0.23773992136147837,-0.003889950175750757
138,biubiu,0.6609623401606384,1.0354401096951291,-0.9051893462067725,-0.8228855480168412,0.31205132058172735,0.6504127106939377,0.36303792556513
139,biubiu,1.291068407658295,-0.7261876198857838,0.1522027804109111,-0.32584541212303614,0.07711681737313361,0.7411746449363031,0.539913005020476
140,biubiu,0.9459116590334389,-0.17517591813355768,-0.5618345025045918,-0.9566119007451567,0.8398405522071146,0.9159423976557721,0.4794896120616598
141,biubiu,0.8877229609330861,-1.135735045847014,-0.44612361015245555,-0.606867915719805,0.6842353902397291,0.9769650434515783,0.4181295315754633
142,biubiu,1.0954406641392382,-0.10357272373374954,-0.2514712157380986,-0.5499774491129131,0.3831185881393562,0.984333462471012,0.5829909316555922
143,biubiu,0.5830115633640576,-0.2437114372452339,0.10323916374475055,0.16918223138725177,0.27860764483173106,1.2931171785878341,0.6053319927561077
144,biubiu,1.4311244921229482,-0.08411037996375416,0.3019018164711154,-0.13304365280274835,1.4473443482824528,0.7817435625292893,0.8160622948249308
145,biubiu,1.5709324494875065,0.0564785630713074,0.6128871402613839,0.8046203350741985,1.4311685374034175,1.0404664187768493,1.0756665931724543
146,biubiu,1.6849566083580647,-0.2650175258913737,0.876834821591708,0.6903606874191007,1.469186528472319,0.9638169982502472,1.0722490726725478
147,biubiu,1.373606865616098,0.1831391830865161,0.4228463715781497,0.5493438022095708,2.2653318151548913,1.0695629751108853,1.0681400682832753
148,biubiu,0.3135030249786106,1.6444532619671217,0.6103333049759895,0.5456901954041159,3.78285288874598,1.3984578772420104,1.1448437516945804
149,biubiu,-0.04860547155893278,-1.2263361625906333,0.12248317689774142,-0.3242124569011467,2.4810865833622864,-1.0933691003618096,-0.27072580616906644
